id,custId,custName,account,method,merchant,location,device,ip,amount,score,risk,status,dt
TX-002932,CUST-0392,Sara Iqbal,4.19811E+11,Card,Binance,Lahore,Tablet,122.110.125.4,6650.51,83,Critical,Flagged,3/30/2026 8:00
TX-002933,CUST-0950,Zain Raza,5.56263E+11,Bank Transfer,Uber,New York,Windows PC,163.124.26.73,1811.74,34,Medium,Under Review,4/10/2026 17:13
TX-002934,CUST-0224,Sara Farooq,17175392191,ATM,Careem,Dubai,Android,245.169.12.109,5508.45,4,Low,Cleared,3/29/2026 1:09
TX-002935,CUST-0423,Ali Farooq,15708760313,Card,Uber,Islamabad,Windows PC,185.39.119.252,9086.28,41,Medium,Under Review,4/6/2026 21:47
TX-002936,CUST-0662,Usman Raza,8.33855E+11,Wallet,Uber,Lahore,MacBook,8.86.181.225,1079.84,57,Medium,Under Review,4/20/2026 14:26
TX-002937,CUST-0982,Ayesha Iqbal,7.39849E+11,Bank Transfer,Careem,Dubai,Tablet,9.45.156.82,3608.6,94,Critical,Blocked,4/1/2026 21:45
TX-002938,CUST-0774,Bilal Farooq,4.89838E+11,Bank Transfer,Binance,London,iPhone,182.239.231.139,872.3,69,High,Flagged,4/9/2026 2:51
TX-002939,CUST-0045,Hamza Farooq,9.16538E+11,Card,Shopify,Dubai,Windows PC,161.163.218.147,6726.08,11,Low,Cleared,4/5/2026 8:34
TX-002940,CUST-0010,Bilal Syed,9.97065E+11,Bank Transfer,Shopify,London,Windows PC,128.107.80.229,4009.62,15,Low,Cleared,4/17/2026 21:58
TX-002941,CUST-0065,Hamza Iqbal,8.4767E+11,Wallet,Amazon,Islamabad,MacBook,5.219.56.211,1264.69,90,Critical,Blocked,3/27/2026 16:24
TX-002942,CUST-0746,Hamza Ansari,7.00804E+11,ATM,Careem,London,Tablet,236.220.115.188,61.88,51,Medium,Under Review,4/18/2026 15:36
TX-002943,CUST-0058,Mariam Khan,9.69069E+11,Card,Uber,New York,MacBook,10.241.52.67,1997.48,37,Medium,Under Review,4/20/2026 15:55
TX-002944,CUST-0095,Zain Raza,6.06989E+11,UPI,AliExpress,Lahore,MacBook,73.126.96.16,4216,36,Medium,Under Review,3/29/2026 15:40
TX-002945,CUST-0981,Ayesha Sheikh,5.86133E+11,Card,Uber,Lahore,Windows PC,108.69.203.26,6372.09,51,Medium,Under Review,3/30/2026 7:56
TX-002946,CUST-0442,Usman Sheikh,7.80274E+11,Bank Transfer,Uber,Dubai,Android,235.160.64.10,621.38,45,Medium,Under Review,4/22/2026 12:12
TX-002947,CUST-0913,Noor Malik,2.70437E+11,Card,Daraz,Islamabad,Android,27.197.178.203,8412.86,81,Critical,Flagged,4/18/2026 0:26
TX-002948,CUST-0839,Hassan Farooq,8.45449E+11,UPI,Careem,London,Tablet,241.198.110.50,3269.2,80,High,Flagged,4/17/2026 12:19
TX-002949,CUST-0145,Fatima Khan,6.43733E+11,Bank Transfer,Uber,Karachi,MacBook,8.245.51.29,1521.2,37,Medium,Under Review,4/20/2026 4:18
TX-002950,CUST-0084,Usman Iqbal,1.1938E+11,Wallet,Binance,Lahore,MacBook,19.231.160.47,9553.96,99,Critical,Blocked,3/27/2026 13:43
TX-002951,CUST-0310,Usman Raza,6.25188E+11,Card,Binance,London,iPhone,232.161.112.112,7914.15,1,Low,Cleared,4/3/2026 8:16
TX-002952,CUST-0919,Hamza Khan,7.59754E+11,ATM,AliExpress,Islamabad,iPhone,16.16.82.65,6737.39,34,Medium,Under Review,4/24/2026 4:55
TX-002953,CUST-0093,Noor Malik,1.74511E+11,Bank Transfer,Shopify,Islamabad,MacBook,109.168.72.246,6098.53,31,Medium,Under Review,3/26/2026 12:23
TX-002954,CUST-0728,Fatima Malik,8.14671E+11,Wallet,Uber,Islamabad,MacBook,35.100.11.83,3365.98,41,Medium,Under Review,4/16/2026 9:46
TX-002955,CUST-0915,Ayesha Ansari,5.35097E+11,Wallet,Uber,London,Windows PC,55.181.156.195,7578.26,64,High,Flagged,4/8/2026 5:12
TX-002956,CUST-0772,Sara Sheikh,8.8818E+11,ATM,Careem,Lahore,Windows PC,243.24.195.203,5635.9,13,Low,Cleared,4/19/2026 2:53
TX-002957,CUST-0655,Ali Malik,7.6582E+11,ATM,AliExpress,London,Tablet,141.170.168.138,4701.1,26,Low,Cleared,4/20/2026 4:51
TX-002958,CUST-0262,Mariam Iqbal,78880943908,UPI,Shopify,Dubai,Android,38.225.225.62,7554.12,1,Low,Cleared,4/8/2026 12:51
TX-002959,CUST-0395,Usman Syed,5.2644E+11,ATM,Shopify,Lahore,Windows PC,119.154.23.105,1818.51,78,High,Flagged,4/15/2026 3:42
TX-002960,CUST-0699,Ali Butt,8.16322E+11,Card,Steam,Karachi,iPhone,35.198.10.4,8363.71,82,Critical,Flagged,3/27/2026 13:28
TX-002961,CUST-0488,Ayesha Qureshi,5.14655E+11,ATM,Shopify,Islamabad,iPhone,90.60.139.102,8922.89,36,Medium,Under Review,4/22/2026 16:01
TX-002962,CUST-0450,Zain Khan,6.88849E+11,UPI,AliExpress,New York,MacBook,190.95.212.9,873.59,88,Critical,Blocked,4/6/2026 8:25
TX-002963,CUST-0495,Mariam Malik,9.16964E+11,Bank Transfer,Careem,Islamabad,Windows PC,19.70.138.219,4647.3,24,Low,Cleared,4/9/2026 10:23
TX-002964,CUST-0955,Noor Iqbal,3.72526E+11,Card,Shopify,Lahore,iPhone,113.154.100.73,2872.39,62,High,Flagged,4/4/2026 17:11
TX-002965,CUST-0488,Ayesha Ansari,9.88297E+11,Bank Transfer,Amazon,London,Tablet,177.204.120.237,1971.99,67,High,Flagged,4/21/2026 18:56
TX-002966,CUST-0890,Hassan Khan,6.45018E+11,ATM,Shopify,Karachi,Android,181.222.160.33,5011.79,93,Critical,Blocked,4/3/2026 2:30
TX-002967,CUST-0753,Hassan Butt,9.26057E+11,ATM,Uber,Karachi,MacBook,240.219.11.177,5790.12,44,Medium,Under Review,3/31/2026 20:47
TX-002968,CUST-0974,Sara Qureshi,8.56366E+11,ATM,Steam,Lahore,iPhone,115.65.101.205,7916.93,91,Critical,Blocked,4/3/2026 14:22
TX-002969,CUST-0758,Fatima Qureshi,9.28095E+11,ATM,Uber,Islamabad,Tablet,229.157.142.131,1287.6,93,Critical,Blocked,4/7/2026 1:01
TX-002970,CUST-0420,Hamza Malik,4.2192E+11,Bank Transfer,Daraz,Dubai,MacBook,46.149.13.9,2307.06,76,High,Flagged,4/21/2026 18:53
TX-002971,CUST-0658,Zain Khan,7.52799E+11,Bank Transfer,Uber,London,Android,164.6.245.94,8905.97,17,Low,Cleared,4/10/2026 18:53
TX-002972,CUST-0874,Mariam Sheikh,5.16471E+11,ATM,AliExpress,Lahore,Tablet,71.200.187.104,998.72,82,Critical,Flagged,4/23/2026 4:44
TX-002973,CUST-0662,Zain Farooq,8.61617E+11,Bank Transfer,Uber,Dubai,Android,229.174.21.253,865.45,80,High,Flagged,4/8/2026 16:30
TX-002974,CUST-0745,Sara Ansari,2.05022E+11,UPI,Shopify,Lahore,Android,57.71.240.96,2521.86,2,Low,Cleared,4/17/2026 0:12
TX-002975,CUST-0777,Hamza Sheikh,6.04414E+11,ATM,Amazon,Dubai,MacBook,39.18.177.66,8646,84,Critical,Flagged,4/18/2026 2:34
TX-002976,CUST-0886,Ayesha Khan,6.01932E+11,Wallet,Binance,Karachi,iPhone,175.147.66.194,639.71,52,Medium,Under Review,4/14/2026 19:14
TX-002977,CUST-0260,Ayesha Raza,3.93425E+11,Bank Transfer,Shopify,Lahore,Android,183.98.250.113,4312.32,16,Low,Cleared,4/12/2026 10:35
TX-002978,CUST-0565,Bilal Ansari,2.216E+11,Wallet,Uber,Lahore,Windows PC,144.148.159.64,8439.32,3,Low,Cleared,3/28/2026 13:18
TX-002979,CUST-0484,Sara Sheikh,10593981980,Bank Transfer,Careem,Karachi,iPhone,152.172.179.164,54.32,96,Critical,Blocked,4/1/2026 18:15
TX-002980,CUST-0050,Hamza Malik,7.73247E+11,Bank Transfer,Shopify,New York,Windows PC,140.61.94.93,4334.21,88,Critical,Blocked,4/19/2026 8:40
TX-002981,CUST-0555,Ayesha Butt,2.80435E+11,UPI,Careem,Lahore,iPhone,208.137.241.163,995.7,73,High,Flagged,4/23/2026 9:44
TX-002982,CUST-0628,Hassan Khan,5.19632E+11,Card,Uber,Lahore,iPhone,116.197.54.139,1089.94,68,High,Flagged,3/28/2026 15:45
TX-002983,CUST-0535,Bilal Butt,2.26243E+11,ATM,Steam,Lahore,Tablet,16.49.27.194,3805.68,8,Low,Cleared,3/25/2026 18:30
TX-002984,CUST-0860,Mariam Raza,9.7565E+11,UPI,Uber,New York,MacBook,180.55.71.101,6066.89,57,Medium,Under Review,4/16/2026 17:25
TX-002985,CUST-0900,Hamza Syed,7.3551E+11,ATM,Amazon,London,Windows PC,96.122.117.225,6388.55,96,Critical,Blocked,4/1/2026 6:43
TX-002986,CUST-0908,Ali Ansari,6.45571E+11,Bank Transfer,Amazon,Karachi,Tablet,121.126.106.116,6824.32,20,Low,Cleared,4/23/2026 3:59
TX-002987,CUST-0276,Noor Iqbal,7.83692E+11,ATM,Binance,Dubai,Android,67.246.228.72,4457.1,20,Low,Cleared,3/29/2026 17:38
TX-002988,CUST-0596,Hassan Butt,2.00158E+11,Wallet,Steam,Dubai,Tablet,32.29.42.215,8357.76,1,Low,Cleared,3/29/2026 22:58
TX-002989,CUST-0892,Ayesha Syed,8.63272E+11,ATM,Amazon,Dubai,Windows PC,156.184.55.59,3455.94,0,Low,Cleared,4/23/2026 2:22
TX-002990,CUST-0293,Ahmed Sheikh,5.29165E+11,Card,Careem,London,Tablet,208.63.140.55,5728.91,83,Critical,Flagged,4/16/2026 17:37
TX-002991,CUST-0788,Usman Sheikh,2.37608E+11,UPI,Steam,Karachi,Windows PC,223.158.189.247,8589.92,90,Critical,Blocked,4/9/2026 2:43
TX-002992,CUST-0831,Sara Qureshi,6.22119E+11,Wallet,Shopify,London,Tablet,140.61.63.248,1934.46,72,High,Flagged,4/15/2026 17:09
TX-002993,CUST-0499,Fatima Sheikh,3.53917E+11,UPI,Amazon,Islamabad,Tablet,86.18.90.88,4029.14,57,Medium,Under Review,4/1/2026 0:38
TX-002994,CUST-0309,Ahmed Malik,4.04343E+11,UPI,Daraz,London,Android,159.75.232.162,2654.36,35,Medium,Under Review,4/6/2026 9:23
TX-002995,CUST-0201,Noor Butt,4.68598E+11,Wallet,Daraz,London,iPhone,189.127.153.145,4591.17,54,Medium,Under Review,4/14/2026 23:42
TX-002996,CUST-0594,Noor Butt,2.0018E+11,Card,Amazon,Lahore,Android,33.35.19.30,2168.16,42,Medium,Under Review,4/4/2026 0:46
TX-002997,CUST-0521,Hassan Farooq,6.75405E+11,Wallet,Daraz,Dubai,Tablet,88.190.130.245,6481.38,89,Critical,Blocked,4/1/2026 16:22
TX-002998,CUST-0715,Fatima Syed,5.56694E+11,Bank Transfer,Amazon,New York,Tablet,17.197.13.121,7109.29,32,Medium,Under Review,4/8/2026 19:19
TX-002999,CUST-0277,Ayesha Syed,3.85046E+11,UPI,Careem,Lahore,Windows PC,187.147.152.145,775.48,74,High,Flagged,4/14/2026 4:13
TX-003000,CUST-0670,Hamza Malik,4.38448E+11,Card,Steam,Karachi,MacBook,144.17.50.194,9644.7,70,High,Flagged,4/23/2026 9:57
TX-003001,CUST-0539,Sara Butt,5.0329E+11,Bank Transfer,Uber,Dubai,Tablet,203.102.24.80,9426.07,24,Low,Cleared,4/9/2026 7:27
TX-003002,CUST-0062,Ayesha Butt,5.45281E+11,Wallet,Amazon,Dubai,Windows PC,196.212.61.3,1767.29,37,Medium,Under Review,4/23/2026 16:43
TX-003003,CUST-0434,Mariam Syed,7.6101E+11,Wallet,Uber,Karachi,iPhone,52.104.124.36,2904.93,0,Low,Cleared,4/23/2026 14:07
TX-003004,CUST-0631,Fatima Malik,7.85867E+11,Wallet,Careem,Islamabad,Android,26.6.33.151,1146.34,2,Low,Cleared,3/30/2026 5:38
TX-003005,CUST-0578,Zain Syed,6.92318E+11,Bank Transfer,Steam,London,Tablet,127.158.50.65,5456.29,17,Low,Cleared,4/23/2026 12:31
TX-003006,CUST-0259,Mariam Khan,4.1504E+11,ATM,Daraz,Islamabad,MacBook,49.110.110.80,7122.01,22,Low,Cleared,3/29/2026 19:05
TX-003007,CUST-0756,Hassan Qureshi,10595974034,UPI,Uber,Islamabad,Windows PC,230.10.144.139,5456.54,85,Critical,Blocked,3/28/2026 0:44
TX-003008,CUST-0202,Zain Malik,72307521707,ATM,Binance,Karachi,Tablet,128.60.219.141,2994.74,42,Medium,Under Review,4/24/2026 6:14
TX-003009,CUST-0103,Ayesha Syed,2.98985E+11,Wallet,Steam,Islamabad,Android,181.44.203.166,5949.76,17,Low,Cleared,4/17/2026 2:32
TX-003010,CUST-0827,Zain Ansari,3.75344E+11,Wallet,AliExpress,Lahore,Android,147.125.146.34,6766.09,45,Medium,Under Review,4/9/2026 22:34
TX-003011,CUST-0916,Ahmed Malik,1.16466E+11,ATM,Amazon,New York,Android,173.189.112.8,576.77,0,Low,Cleared,4/16/2026 7:04
TX-003012,CUST-0063,Hassan Raza,82883564641,Bank Transfer,Shopify,London,MacBook,50.171.164.124,4616.49,45,Medium,Under Review,4/18/2026 10:13
TX-003013,CUST-0149,Sara Butt,5.78612E+11,Card,Steam,New York,Windows PC,245.214.48.189,2085.11,51,Medium,Under Review,4/11/2026 7:11
TX-003014,CUST-0549,Hassan Farooq,8.50081E+11,ATM,Amazon,Karachi,Windows PC,238.29.235.9,1706.46,6,Low,Cleared,3/26/2026 5:03
TX-003015,CUST-0867,Hassan Malik,5.20365E+11,ATM,AliExpress,London,iPhone,207.63.111.183,3214.96,25,Low,Cleared,4/14/2026 18:32
TX-003016,CUST-0541,Mariam Farooq,4.5261E+11,UPI,Steam,Karachi,Android,230.143.22.178,8790.63,9,Low,Cleared,4/5/2026 11:28
TX-003017,CUST-0836,Usman Butt,2.80841E+11,Wallet,Steam,Dubai,Android,238.237.205.177,501.17,12,Low,Cleared,4/2/2026 17:41
TX-003018,CUST-0396,Hassan Farooq,2.87772E+11,ATM,Shopify,London,Windows PC,242.174.138.126,2770.31,59,Medium,Under Review,4/17/2026 4:00
TX-003019,CUST-0209,Hamza Iqbal,5.59224E+11,Bank Transfer,Amazon,Islamabad,iPhone,233.5.217.95,9763.26,17,Low,Cleared,4/13/2026 4:13
TX-003020,CUST-0887,Mariam Farooq,3.02471E+11,ATM,Shopify,Islamabad,Windows PC,179.177.191.233,4506.14,43,Medium,Under Review,3/25/2026 21:48
TX-003021,CUST-0476,Sara Butt,5.43813E+11,Bank Transfer,Amazon,Dubai,MacBook,92.254.125.147,4225.53,15,Low,Cleared,4/23/2026 16:31
TX-003022,CUST-0358,Mariam Raza,6.27649E+11,Bank Transfer,Steam,London,MacBook,31.47.247.245,61.18,50,Medium,Under Review,4/4/2026 0:50
TX-003023,CUST-0638,Zain Butt,7.47922E+11,Card,Daraz,Karachi,Windows PC,170.96.110.88,9511.2,33,Medium,Under Review,4/8/2026 15:53
TX-003024,CUST-0881,Ahmed Butt,6.11161E+11,UPI,Uber,New York,iPhone,39.161.243.119,5496.32,22,Low,Cleared,3/27/2026 16:43
TX-003025,CUST-0692,Hassan Sheikh,8.82039E+11,Card,Binance,Karachi,iPhone,19.197.149.7,3777.56,84,Critical,Flagged,4/17/2026 14:39
TX-003026,CUST-0896,Hassan Qureshi,3.64799E+11,ATM,Shopify,London,Windows PC,3.1.133.29,744,62,High,Flagged,4/14/2026 6:37
TX-003027,CUST-0869,Ahmed Raza,1.08446E+11,Bank Transfer,Shopify,Dubai,Android,53.32.12.207,4307.45,7,Low,Cleared,4/8/2026 12:37
TX-003028,CUST-0449,Hassan Khan,9.04463E+11,Wallet,Steam,London,Tablet,142.4.45.118,7387.73,80,High,Flagged,4/11/2026 0:31
TX-003029,CUST-0624,Noor Sheikh,3.90065E+11,Wallet,Steam,Islamabad,Tablet,118.12.210.248,980.65,7,Low,Cleared,3/27/2026 19:03
TX-003030,CUST-0020,Mariam Butt,29835005033,Bank Transfer,Steam,London,iPhone,12.207.187.84,4009.73,16,Low,Cleared,4/1/2026 3:17
TX-003031,CUST-0546,Hassan Sheikh,7.98092E+11,Card,Uber,Dubai,Tablet,43.64.44.170,7174.35,4,Low,Cleared,4/1/2026 14:13
TX-003032,CUST-0203,Bilal Ansari,4.78352E+11,UPI,Careem,Lahore,iPhone,140.167.150.237,1767.83,98,Critical,Blocked,3/31/2026 1:35
TX-003033,CUST-0634,Mariam Ansari,4.48367E+11,UPI,Uber,New York,Tablet,169.254.105.112,3425.47,66,High,Flagged,4/7/2026 10:54
TX-003034,CUST-0875,Fatima Iqbal,5.588E+11,Bank Transfer,Careem,Islamabad,iPhone,190.2.41.38,7951.07,15,Low,Cleared,4/7/2026 9:57
TX-003035,CUST-0548,Fatima Ansari,5.96756E+11,UPI,Binance,Dubai,MacBook,249.212.5.112,6962.04,6,Low,Cleared,4/8/2026 2:31
TX-003036,CUST-0408,Ahmed Ansari,9.90677E+11,UPI,Uber,Dubai,iPhone,202.97.166.147,5976.5,58,Medium,Under Review,4/23/2026 2:38
TX-003037,CUST-0251,Ahmed Sheikh,4.62668E+11,Bank Transfer,Amazon,New York,Android,224.119.44.46,1121.64,92,Critical,Blocked,4/16/2026 12:36
TX-003038,CUST-0501,Usman Raza,6.89563E+11,Wallet,Careem,London,Android,64.201.36.99,7655.09,30,Low,Cleared,4/21/2026 16:32
TX-003039,CUST-0264,Ahmed Farooq,7.97999E+11,UPI,Daraz,Lahore,Android,136.225.7.3,1823.39,54,Medium,Under Review,4/18/2026 10:03
TX-003040,CUST-0484,Ali Syed,89712428315,Bank Transfer,Daraz,London,Tablet,66.88.162.72,6547.04,28,Low,Cleared,3/26/2026 12:13
TX-003041,CUST-0360,Sara Ansari,1.76544E+11,Bank Transfer,Steam,New York,iPhone,149.5.227.61,1034.08,74,High,Flagged,4/4/2026 15:30
TX-003042,CUST-0320,Usman Sheikh,6.73829E+11,Card,Amazon,Karachi,Android,136.19.130.79,6394.34,39,Medium,Under Review,4/6/2026 22:21
TX-003043,CUST-0228,Noor Syed,2.6828E+11,Bank Transfer,AliExpress,Dubai,Tablet,189.11.98.161,7834.43,68,High,Flagged,3/27/2026 20:55
TX-003044,CUST-0406,Sara Malik,1.98494E+11,Bank Transfer,Steam,Islamabad,Android,141.107.100.141,5836.97,49,Medium,Under Review,4/8/2026 23:12
TX-003045,CUST-0456,Fatima Iqbal,6.15976E+11,Bank Transfer,Steam,London,Tablet,191.96.63.249,7006.99,62,High,Flagged,4/22/2026 5:33
TX-003046,CUST-0944,Ali Ansari,4.59238E+11,UPI,Amazon,Islamabad,Android,167.251.238.10,7831.37,17,Low,Cleared,3/26/2026 20:24
TX-003047,CUST-0010,Ali Iqbal,6.9983E+11,UPI,Steam,Lahore,MacBook,70.224.108.37,4412.37,50,Medium,Under Review,4/19/2026 8:35
TX-003048,CUST-0360,Ahmed Khan,3.27788E+11,ATM,AliExpress,Lahore,Windows PC,139.151.25.160,8406.51,53,Medium,Under Review,4/4/2026 0:22
TX-003049,CUST-0630,Zain Iqbal,4.35263E+11,UPI,AliExpress,New York,Tablet,246.147.124.143,8118.1,90,Critical,Blocked,4/10/2026 8:55
TX-003050,CUST-0108,Hamza Butt,1.76352E+11,Card,Binance,Islamabad,Android,11.3.168.33,7601.24,78,High,Flagged,4/10/2026 23:04
TX-003051,CUST-0639,Ali Iqbal,1.46041E+11,UPI,Uber,New York,iPhone,194.112.19.99,669.58,73,High,Flagged,4/1/2026 5:38
TX-003052,CUST-0155,Sara Butt,9.57557E+11,Bank Transfer,Binance,Lahore,Android,236.252.136.237,7939.87,15,Low,Cleared,3/26/2026 3:25
TX-003053,CUST-0997,Usman Syed,47937940907,Wallet,AliExpress,New York,Windows PC,167.163.19.94,9137.78,36,Medium,Under Review,4/10/2026 21:21
TX-003054,CUST-0264,Ayesha Raza,6.69571E+11,Card,AliExpress,London,iPhone,235.93.101.214,1071.55,49,Medium,Under Review,4/19/2026 5:07
TX-003055,CUST-0131,Hassan Khan,4.3635E+11,Card,Uber,London,Windows PC,245.76.89.27,7089.85,7,Low,Cleared,4/2/2026 14:30
TX-003056,CUST-0898,Ahmed Butt,7.12155E+11,ATM,Binance,New York,Windows PC,135.192.64.204,1526.48,17,Low,Cleared,4/1/2026 20:59
TX-003057,CUST-0508,Usman Qureshi,3.19294E+11,UPI,Daraz,London,MacBook,29.102.152.65,3761.89,76,High,Flagged,4/10/2026 2:39
TX-003058,CUST-0443,Mariam Farooq,6.16837E+11,Card,Shopify,Karachi,Windows PC,191.72.108.49,4153.13,56,Medium,Under Review,4/9/2026 1:40
TX-003059,CUST-0979,Ahmed Raza,2.40127E+11,Wallet,Steam,Dubai,Tablet,151.150.137.198,8932.88,83,Critical,Flagged,4/5/2026 12:44
TX-003060,CUST-0108,Bilal Iqbal,5.86738E+11,Wallet,Steam,Karachi,Windows PC,245.176.190.148,5624.84,40,Medium,Under Review,4/21/2026 16:26
TX-003061,CUST-0675,Sara Farooq,2.63363E+11,UPI,AliExpress,Karachi,Android,236.98.65.211,292.52,58,Medium,Under Review,4/2/2026 4:31
TX-003062,CUST-0139,Bilal Sheikh,8.14546E+11,Bank Transfer,Binance,New York,MacBook,24.212.103.159,758.12,31,Medium,Under Review,4/8/2026 6:33
TX-003063,CUST-0579,Fatima Farooq,2.61752E+11,ATM,Steam,Lahore,iPhone,161.36.208.145,4095.91,32,Medium,Under Review,3/29/2026 16:25
TX-003064,CUST-0836,Ayesha Syed,6.23274E+11,UPI,Binance,Dubai,Android,32.6.188.146,3984.07,16,Low,Cleared,4/23/2026 14:47
TX-003065,CUST-0930,Ahmed Ansari,9.2473E+11,UPI,Binance,Karachi,Windows PC,56.42.215.133,907.4,69,High,Flagged,4/4/2026 0:12
TX-003066,CUST-0224,Sara Butt,7.28815E+11,Wallet,Binance,Dubai,Windows PC,129.201.21.70,254.89,59,Medium,Under Review,4/2/2026 15:51
TX-003067,CUST-0853,Ali Ansari,5.89624E+11,ATM,Uber,Lahore,Windows PC,10.124.166.162,6129.41,48,Medium,Under Review,4/9/2026 20:04
TX-003068,CUST-0551,Noor Iqbal,3.85519E+11,Bank Transfer,Daraz,London,Windows PC,15.55.52.66,5577.41,27,Low,Cleared,4/16/2026 13:19
TX-003069,CUST-0368,Noor Farooq,7.23726E+11,UPI,Daraz,Lahore,Tablet,173.206.229.37,7358.54,61,High,Flagged,4/3/2026 22:18
TX-003070,CUST-0889,Hamza Raza,6.84765E+11,UPI,Binance,London,Android,47.115.3.103,9135.24,88,Critical,Blocked,4/19/2026 23:43
TX-003071,CUST-0928,Zain Butt,4.25317E+11,Card,Amazon,New York,Windows PC,223.109.201.60,3800.72,80,High,Flagged,3/29/2026 7:57
TX-003072,CUST-0762,Ali Raza,8.32008E+11,ATM,Steam,Lahore,iPhone,170.152.67.187,1191.39,31,Medium,Under Review,4/18/2026 7:28
TX-003073,CUST-0591,Usman Farooq,9.69661E+11,Card,Uber,New York,Android,26.171.180.190,6316.96,81,Critical,Flagged,3/25/2026 22:45
TX-003074,CUST-0959,Hassan Raza,1.91958E+11,UPI,Amazon,Dubai,Windows PC,121.38.124.226,1855.71,1,Low,Cleared,3/29/2026 20:04
TX-003075,CUST-0427,Hamza Ansari,5.84124E+11,Wallet,AliExpress,New York,iPhone,213.154.134.249,7621.26,6,Low,Cleared,4/20/2026 1:02
TX-003076,CUST-0099,Zain Butt,1.84953E+11,ATM,Shopify,Lahore,MacBook,77.63.7.169,4356.77,87,Critical,Blocked,4/17/2026 13:47
TX-003077,CUST-0677,Hamza Syed,4.66906E+11,UPI,Uber,Lahore,Windows PC,147.97.7.114,9415.82,92,Critical,Blocked,3/27/2026 1:34
TX-003078,CUST-0925,Ali Qureshi,9.63787E+11,UPI,Daraz,New York,Windows PC,162.216.62.117,1020.79,18,Low,Cleared,4/12/2026 7:03
TX-003079,CUST-0659,Mariam Malik,3.57804E+11,Card,Steam,London,iPhone,106.105.127.114,8112.65,36,Medium,Under Review,4/10/2026 7:42
TX-003080,CUST-0524,Bilal Sheikh,63698492898,Bank Transfer,Shopify,Dubai,iPhone,141.220.151.25,9551.45,64,High,Flagged,4/21/2026 13:14
TX-003081,CUST-0919,Bilal Syed,3.11457E+11,Bank Transfer,Amazon,Lahore,MacBook,209.196.126.15,7677.7,40,Medium,Under Review,4/9/2026 5:51
TX-003082,CUST-0417,Sara Qureshi,4.60783E+11,Card,Binance,London,Android,110.230.52.198,1430.99,76,High,Flagged,4/11/2026 13:52
TX-003083,CUST-0920,Hamza Malik,6.65782E+11,UPI,Careem,Dubai,MacBook,89.18.160.111,3675.12,66,High,Flagged,4/23/2026 9:44
TX-003084,CUST-0469,Ali Sheikh,8.89465E+11,Wallet,Shopify,Karachi,Tablet,237.161.50.55,8096.11,56,Medium,Under Review,4/7/2026 2:16
TX-003085,CUST-0927,Sara Iqbal,4.8411E+11,Bank Transfer,Binance,Islamabad,Tablet,157.17.61.97,391.75,97,Critical,Blocked,4/23/2026 1:35
TX-003086,CUST-0275,Ayesha Ansari,4.37928E+11,Wallet,Binance,Dubai,MacBook,95.152.78.232,8130.75,24,Low,Cleared,4/4/2026 7:23
TX-003087,CUST-0870,Ahmed Butt,6.80523E+11,Card,Shopify,Islamabad,iPhone,223.119.8.254,5416.68,77,High,Flagged,4/16/2026 6:50
TX-003088,CUST-0321,Ali Qureshi,8.10893E+11,Wallet,Shopify,New York,Tablet,67.81.88.77,1598.35,14,Low,Cleared,4/5/2026 19:15
TX-003089,CUST-0476,Ahmed Iqbal,2.83266E+11,UPI,Binance,London,Android,51.248.124.157,9716.11,81,Critical,Flagged,3/26/2026 9:08
TX-003090,CUST-0694,Bilal Farooq,3.46042E+11,Wallet,Amazon,Lahore,Windows PC,94.95.142.27,7856.89,23,Low,Cleared,4/8/2026 0:56
TX-003091,CUST-0690,Noor Khan,4.63895E+11,Wallet,Shopify,London,iPhone,235.7.232.188,4171.3,69,High,Flagged,4/22/2026 4:57
TX-003092,CUST-0618,Fatima Butt,5.78472E+11,Card,Daraz,Dubai,Android,172.2.177.170,7448.18,31,Medium,Under Review,3/28/2026 0:53
TX-003093,CUST-0339,Sara Syed,5.08134E+11,Card,Binance,Karachi,iPhone,170.187.90.241,3217.23,14,Low,Cleared,4/5/2026 2:04
TX-003094,CUST-0015,Noor Raza,7.45097E+11,Wallet,Shopify,New York,Android,66.156.44.176,7586,84,Critical,Flagged,4/8/2026 3:30
TX-003095,CUST-0802,Sara Malik,6.10369E+11,ATM,Amazon,Islamabad,MacBook,243.168.68.77,4870.7,22,Low,Cleared,3/26/2026 9:31
TX-003096,CUST-0013,Bilal Qureshi,1.88466E+11,Bank Transfer,Shopify,Islamabad,Android,187.63.90.174,7609.5,83,Critical,Flagged,4/14/2026 6:48
TX-003097,CUST-0225,Zain Khan,7.65902E+11,ATM,Amazon,Islamabad,iPhone,57.63.246.185,9108.3,65,High,Flagged,4/11/2026 5:23
TX-003098,CUST-0405,Fatima Butt,5.82865E+11,Wallet,Binance,Dubai,iPhone,44.113.214.61,1836.31,12,Low,Cleared,4/19/2026 14:56
TX-003099,CUST-0911,Bilal Farooq,1.81501E+11,Card,Binance,London,Android,155.162.218.180,2599.39,16,Low,Cleared,4/6/2026 11:29
TX-003100,CUST-0798,Bilal Syed,3.48534E+11,ATM,Daraz,Lahore,iPhone,57.42.229.152,1430.21,1,Low,Cleared,3/29/2026 14:11
TX-003101,CUST-0306,Ahmed Malik,1.57203E+11,UPI,Uber,Dubai,iPhone,49.8.193.34,5847.12,71,High,Flagged,4/11/2026 11:13
